Date,"crack:(-3, 2, 1)","crack:(-1, 1, 0)","crack:(-1, 0, 1)","crack:(0, -1, 1)"
2003-01-15,-302617.80000000005,-130887.2,-40843.399999999994,90043.8
2003-01-16,-301640.4,-130348.6,-40943.2,89405.40000000001
2003-01-17,-301716.6,-130351.6,-41013.399999999994,89338.20000000001
2003-01-21,-303418.8,-131005.8,-41407.2,89598.6
2003-01-22,-301819.2,-130737.2,-40344.8,90392.4
2003-01-23,-299977.2,-130187.6,-39602.0,90585.6
2003-01-24,-299551.8,-130192.8,-39166.20000000001,91026.59999999999
2003-01-27,-299013.6,-130084.8,-38844.0,91240.8
2003-01-28,-297671.1,-129385.3,-38900.500000000015,90484.79999999999
2003-01-29,-297241.80000000005,-128585.6,-40070.600000000006,88515.0
2003-01-30,-295671.6,-128478.0,-38715.59999999999,89762.40000000001
2003-01-31,-296171.69999999995,-128637.7,-38896.29999999999,89741.40000000001
2003-02-03,-292854.89999999997,-128274.09999999999,-36306.69999999998,91967.40000000001
2003-02-04,-290287.80000000005,-127254.6,-35778.600000000006,91476.0
2003-02-05,-287352.0,-126306.8,-34738.399999999994,91568.40000000001
2003-02-06,-285429.60000000003,-126671.2,-32087.199999999997,94584.0
2003-02-07,-287217.6,-126005.8,-35206.0,90799.8
2003-02-10,-288057.0,-127024.8,-34007.399999999994,93017.40000000001
2003-02-11,-288551.3999999999,-126791.99999999999,-34967.39999999998,91824.6
2003-02-12,-292552.8,-128058.6,-36435.59999999999,91623.00000000001
2003-02-13,-293571.0,-128741.0,-36089.0,92652.0
2003-02-14,-295323.60000000003,-129563.2,-36197.2,93366.0
2003-02-18,-293591.1,-129440.70000000001,-34709.70000000001,94731.0
2003-02-19,-291970.79999999993,-129267.39999999998,-33436.0,95831.39999999998
2003-02-20,-293973.60000000003,-129876.2,-34221.2,95655.0
2003-02-21,-290454.0,-128742.2,-32969.600000000006,95772.59999999999
2003-02-24,-288634.80000000005,-128184.80000000002,-32265.200000000026,95919.59999999999
2003-02-25,-291721.80000000005,-129432.2,-32857.399999999994,96574.8
2003-02-26,-296763.60000000003,-130307.80000000002,-36148.000000000015,94159.8
2003-02-27,-293180.4000000001,-129698.60000000002,-33783.20000000001,95915.40000000001
2003-02-28,-291191.3999999999,-128644.99999999999,-33901.39999999998,94743.6
2003-03-03,-290639.99999999994,-128332.39999999998,-33975.19999999998,94357.2
2003-03-04,-291679.20000000007,-128611.60000000002,-34456.000000000015,94155.6
2003-03-05,-292225.8,-128886.19999999998,-34453.399999999994,94432.79999999999
2003-03-06,-292244.4,-128986.2,-34272.0,94714.2
2003-03-07,-288095.4,-127632.6,-32830.20000000001,94802.4
2003-03-10,-289917.0,-128319.6,-33277.79999999999,95041.80000000002
2003-03-11,-293075.99999999994,-129008.59999999999,-35058.79999999999,93949.8
2003-03-12,-294927.6,-129484.4,-35958.79999999999,93525.6
2003-03-13,-297039.9,-130020.50000000001,-36998.90000000001,93021.6
2003-03-14,-297712.2,-130117.2,-37477.79999999999,92639.40000000001
2003-03-17,-298529.39999999997,-130225.8,-38077.79999999999,92148.00000000001
2003-03-18,-291705.6,-128038.0,-35629.59999999999,92408.40000000001
2003-03-19,-292269.0,-128209.0,-35851.0,92358.0
2003-03-20,-291778.80000000005,-128338.2,-35102.40000000001,93235.79999999999
2003-03-21,-295860.0,-129539.0,-36782.0,92757.0
2003-03-24,-296116.2,-129382.2,-37351.8,92030.4
2003-03-25,-297187.80000000005,-129238.2,-38711.40000000001,90526.79999999999
2003-03-26,-295484.4,-128247.6,-38989.2,89258.40000000001
2003-03-27,-294841.19999999995,-127736.4,-39368.399999999994,88368.0
2003-03-28,-294341.4,-128118.6,-38104.2,90014.40000000001
2003-03-31,-295910.4,-128431.6,-39047.20000000001,89384.4
2003-04-01,-297241.80000000005,-128969.2,-39303.399999999994,89665.8
2003-04-02,-298747.8,-129861.8,-39024.2,90837.6
2003-04-03,-298776.6,-129948.4,-38879.8,91068.59999999999
2003-04-04,-298075.2,-129653.0,-38769.2,90883.8
2003-04-07,-298833.6,-130160.6,-38512.399999999994,91648.20000000001
2003-04-08,-299230.8,-130372.8,-38485.2,91887.6
2003-04-09,-297601.80000000005,-129656.2,-38289.399999999994,91366.8
2003-04-10,-298009.8,-129992.4,-38025.0,91967.4
2003-04-11,-298369.8,-130008.8,-38352.2,91656.6
2003-04-14,-298983.0,-130553.4,-37876.2,92677.2
2003-04-15,-299094.0,-130806.0,-37482.0,93324.0
2003-04-16,-297919.80000000005,-130112.2,-37695.399999999994,92416.8
2003-04-17,-292786.8,-128048.4,-36690.000000000015,91358.39999999998
2003-04-21,-292245.6,-128204.0,-35837.600000000006,92366.4
2003-04-22,-293379.6,-128724.8,-35930.0,92794.8
2003-04-23,-292992.6,-128615.4,-35761.8,92853.59999999999
2003-04-24,-289405.2,-127295.0,-34815.20000000001,92479.79999999999
2003-04-25,-288202.19999999995,-126734.4,-34733.399999999994,92001.0
2003-04-28,-288433.2,-126951.4,-34530.40000000001,92420.99999999999
2003-04-29,-289695.0,-127264.2,-35166.600000000006,92097.59999999999
2003-04-30,-290997.0,-127765.4,-35466.2,92299.2
2003-05-01,-291645.0,-128205.4,-35234.2,92971.2
2003-05-02,-292950.6,-128790.4,-35369.8,93420.59999999999
2003-05-05,-292281.6,-128589.8,-35102.0,93487.8
2003-05-06,-293100.6,-128811.0,-35478.600000000006,93332.4
2003-05-07,-293206.8,-128850.6,-35505.59999999999,93345.00000000001
2003-05-08,-292189.2,-128395.2,-35398.8,92996.4
2003-05-09,-291872.4,-128060.0,-35752.40000000001,92307.59999999999
2003-05-12,-292883.39999999997,-128525.8,-35831.8,92694.0
2003-05-13,-292360.19999999995,-128394.8,-35570.600000000006,92824.2
2003-05-14,-290980.8,-127838.4,-35303.999999999985,92534.40000000001
2003-05-15,-290803.80000000005,-127677.2,-35449.40000000001,92227.79999999999
2003-05-16,-289632.6,-127195.8,-35241.0,91954.8
2003-05-19,-291469.8,-127790.0,-35889.8,91900.2
2003-05-20,-291976.8,-128065.4,-35846.000000000015,92219.39999999998
2003-05-21,-291711.60000000003,-127925.2,-35861.20000000001,92063.99999999999
2003-05-22,-289239.6,-126699.4,-35840.8,90858.59999999999
2003-05-23,-289039.8,-126450.8,-36138.2,90312.6
2003-05-27,-290475.0,-127115.4,-36244.20000000001,90871.19999999998
2003-05-28,-289525.8,-126786.4,-35952.999999999985,90833.40000000001
2003-05-29,-291312.6,-127079.6,-37153.399999999994,89926.20000000001
2003-05-30,-290958.0,-127258.2,-36441.600000000006,90816.59999999999
2003-06-02,-290787.6,-126992.8,-36802.0,90190.8
2003-06-03,-290596.19999999995,-126902.4,-36791.399999999994,90111.0
2003-06-04,-291264.6,-127273.6,-36717.399999999994,90556.20000000001
2003-06-05,-290734.8,-127085.8,-36563.2,90522.6
2003-06-06,-291262.80000000005,-127277.2,-36708.399999999994,90568.8
2003-06-09,-291634.2,-127321.2,-36991.8,90329.4
2003-06-10,-290391.0,-126736.0,-36919.000000000015,89816.99999999999
2003-06-11,-290701.8,-126652.0,-37397.8,89254.2
2003-06-12,-292944.0,-127633.2,-37677.600000000006,89955.59999999999
2003-06-13,-293955.0,-128108.8,-37737.40000000001,90371.4
2003-06-16,-296271.6,-129037.8,-38196.0,90841.8
2003-06-17,-295521.6,-128885.8,-37750.0,91135.8
2003-06-18,-290007.60000000003,-127127.6,-35752.40000000001,91375.2
2003-06-19,-290819.39999999997,-127438.8,-35941.8,91497.0
2003-06-20,-290440.80000000005,-127241.2,-35958.40000000001,91282.79999999999
2003-06-23,-290665.8,-127376.4,-35913.0,91463.4
2003-06-24,-290995.2,-127616.4,-35762.40000000001,91853.99999999999
2003-06-25,-290532.0,-127522.2,-35487.59999999999,92034.6
2003-06-26,-288615.0,-127527.2,-33560.600000000006,93966.59999999999
2003-06-27,-288773.4,-127035.4,-34702.600000000006,92332.79999999999
2003-06-30,-288870.6,-126918.0,-35034.600000000006,91883.4
2003-07-01,-288261.6,-126750.0,-34761.59999999999,91988.40000000001
2003-07-02,-287473.80000000005,-126575.6,-34322.600000000006,92253.0
2003-07-03,-287641.19999999995,-126673.4,-34294.399999999994,92379.0
2003-07-07,-287401.19999999995,-126286.8,-34827.59999999999,91459.20000000001
2003-07-08,-286344.0,-125608.2,-35127.59999999999,90480.6
2003-07-09,-284712.0,-124777.2,-35157.600000000006,89619.59999999999
2003-07-10,-285100.8,-125368.8,-34363.2,91005.6
2003-07-11,-284563.8,-124984.0,-34595.79999999999,90388.20000000001
2003-07-14,-284609.39999999997,-125108.4,-34392.59999999999,90715.8
2003-07-15,-286625.39999999997,-125844.8,-34935.79999999999,90909.00000000001
2003-07-16,-288048.6,-127043.0,-33962.59999999999,93080.40000000001
2003-07-17,-290010.6,-127382.0,-35246.600000000006,92135.4
2003-07-18,-286375.8,-125716.8,-34942.2,90774.6
2003-07-21,-284717.39999999997,-125075.8,-34565.8,90510.0
2003-07-22,-284540.39999999997,-125562.8,-33414.8,92148.0
2003-07-23,-285609.6,-125427.8,-34753.999999999985,90673.80000000002
2003-07-24,-286940.39999999997,-125872.8,-35194.8,90678.0
2003-07-25,-286353.6,-125780.8,-34792.0,90988.8
2003-07-28,-286845.6,-125956.0,-34933.600000000006,91022.4
2003-07-29,-287155.8,-126102.8,-34950.20000000001,91152.59999999999
2003-07-30,-286102.80000000005,-125501.2,-35100.399999999994,90400.8
2003-07-31,-285468.6,-125714.0,-34040.600000000006,91673.4
2003-08-01,-286204.8,-125165.6,-35873.59999999999,89292.00000000001
2003-08-04,-284727.6,-125397.0,-33933.600000000006,91463.4
2003-08-05,-283402.2,-124634.6,-34133.0,90501.6
2003-08-06,-281905.2,-124396.0,-33113.20000000001,91282.79999999999
2003-08-07,-282677.4,-124401.4,-33874.600000000006,90526.79999999999
2003-08-08,-283160.4,-124548.4,-34063.600000000006,90484.79999999999
2003-08-11,-284330.0999999999,-124987.29999999999,-34355.499999999985,90631.8
2003-08-12,-282640.80000000005,-124229.6,-34181.600000000006,90048.0
2003-08-13,-281068.80000000005,-123425.6,-34217.600000000006,89208.0
2003-08-14,-279361.19999999995,-122563.8,-34233.600000000006,88330.2
2003-08-15,-276792.6,-121553.6,-33685.399999999994,87868.20000000001
2003-08-18,-278454.0,-121858.2,-34737.59999999999,87120.6
2003-08-19,-278157.6,-121695.0,-34767.59999999999,86927.40000000001
2003-08-20,-277426.2,-121367.2,-34691.79999999999,86675.40000000001
2003-08-21,-270559.19999999995,-118187.8,-34183.600000000006,84004.2
2003-08-22,-271430.39999999997,-118433.4,-34563.59999999999,83869.8
2003-08-25,-268591.19999999995,-117153.8,-34283.59999999999,82870.20000000001
2003-08-26,-272592.0,-119064.2,-34463.59999999999,84600.6
2003-08-27,-272984.39999999997,-119189.4,-34605.59999999999,84583.8
2003-08-28,-272863.19999999995,-119109.8,-34643.600000000006,84466.2
2003-08-29,-271762.8,-118755.6,-34251.59999999999,84504.00000000001
2003-09-02,-274779.0,-119989.2,-34800.600000000006,85188.59999999999
2003-09-03,-275964.0,-120342.2,-35279.600000000006,85062.59999999999
2003-09-04,-273266.4,-119332.4,-34601.600000000006,84730.79999999999
2003-09-05,-272613.6,-118867.0,-34879.600000000006,83987.4
2003-09-08,-271948.2,-118761.4,-34425.40000000001,84335.99999999999
2003-09-09,-271245.6,-118251.4,-34742.79999999999,83508.6
2003-09-10,-271906.8,-118593.6,-34719.59999999999,83874.00000000001
2003-09-11,-273744.0,-119441.2,-34861.600000000006,84579.59999999999
2003-09-12,-272509.8,-118941.6,-34626.59999999999,84315.00000000001
2003-09-15,-270943.8,-118219.4,-34504.999999999985,83714.40000000001
2003-09-16,-271816.19999999995,-118676.8,-34462.600000000006,84214.2
2003-09-17,-274556.4,-119818.4,-34919.600000000006,84898.79999999999
2003-09-18,-274942.80000000005,-119738.6,-35465.600000000006,84273.0
2003-09-19,-275440.8,-120186.0,-35068.8,85117.2
2003-09-22,-274956.6,-119760.0,-35436.600000000006,84323.4
2003-09-23,-273567.0,-119301.0,-34965.0,84336.0
2003-09-24,-271437.0,-118063.2,-35310.600000000006,82752.59999999999
2003-09-25,-269806.2,-117672.2,-34461.79999999999,83210.40000000001
2003-09-26,-269928.60000000003,-117479.2,-34970.2,82509.0
2003-09-29,-270841.8,-118109.8,-34622.20000000001,83487.59999999999
2003-09-30,-270868.8,-117780.0,-35308.79999999999,82471.20000000001
2003-10-01,-270380.4,-117907.0,-34566.399999999994,83340.6
2003-10-02,-269584.2,-117710.2,-34163.79999999999,83546.40000000001
2003-10-03,-268962.6,-116985.0,-34992.600000000006,81992.4
2003-10-06,-268874.39999999997,-117407.8,-34058.8,83349.0
2003-10-07,-269899.8,-117625.0,-34649.8,82975.2
2003-10-08,-268179.6,-117230.8,-33718.000000000015,83512.79999999999
2003-10-09,-267646.80000000005,-116318.2,-35010.399999999994,81307.8
2003-10-10,-268200.0,-116891.8,-34416.40000000001,82475.4
2003-10-13,-268303.8,-117443.0,-33417.8,84025.2
2003-10-14,-267246.0,-116788.0,-33670.0,83118.0
2003-10-15,-267390.0,-116969.0,-33452.0,83517.0
2003-10-16,-267107.39999999997,-117083.4,-32940.59999999999,84142.8
2003-10-17,-267913.8,-117356.4,-33201.0,84155.4
2003-10-20,-268032.0,-116695.8,-34640.399999999994,82055.40000000001
2003-10-21,-267471.0,-117001.6,-33467.79999999999,83533.80000000002
2003-10-22,-268539.0,-117756.6,-33025.79999999999,84730.80000000002
2003-10-23,-269456.39999999997,-117531.8,-34392.8,83139.0
2003-10-24,-267721.8,-117333.0,-33055.8,84277.2
2003-10-27,-268803.6,-117458.4,-33886.8,83571.59999999999
2003-10-28,-268110.0,-117027.0,-34056.0,82971.0
2003-10-29,-266722.80000000005,-116759.2,-33204.40000000001,83554.79999999999
2003-10-30,-269002.19999999995,-117541.4,-33919.399999999994,83622.0
2003-10-31,-269170.8,-117278.4,-34614.0,82664.4
2003-11-03,-268524.0,-117412.8,-33698.40000000001,83714.4
2003-11-04,-269300.4,-117393.0,-34514.399999999994,82878.6
2003-11-05,-270624.0,-117267.2,-36089.600000000006,81177.59999999999
2003-11-06,-269235.6,-117634.6,-33966.399999999994,83668.20000000001
2003-11-07,-269397.0,-117430.8,-34535.40000000001,82895.4
2003-11-10,-269839.80000000005,-117826.2,-34187.399999999994,83638.8
2003-11-11,-269251.19999999995,-117281.4,-34688.399999999994,82593.0
2003-11-12,-268392.60000000003,-117024.6,-34343.40000000001,82681.2
2003-11-13,-268804.8,-116968.8,-34867.2,82101.6
2003-11-14,-267430.19999999995,-116493.8,-34442.59999999999,82051.20000000001
2003-11-17,-267194.4,-116761.0,-33672.40000000001,83088.59999999999
2003-11-18,-267063.60000000003,-115811.6,-35440.40000000001,80371.2
2003-11-19,-264476.4,-115656.2,-33164.0,82492.2
2003-11-20,-265753.19999999995,-116437.4,-32878.399999999994,83559.0
2003-11-21,-265973.4,-116254.6,-33464.2,82790.40000000001
2003-11-24,-264798.60000000003,-116329.2,-32140.199999999997,84189.0
2003-11-25,-267039.0,-116695.2,-33648.600000000006,83046.59999999999
2003-11-26,-267631.8,-116633.8,-34364.2,82269.6
2003-11-28,-267631.8,-116633.8,-34364.2,82269.6
2003-12-01,-267411.0,-116707.2,-33996.600000000006,82710.59999999999
2003-12-02,-267448.2,-116693.0,-34062.2,82630.8
2003-12-03,-266635.8,-116399.8,-33836.2,82563.6
2003-12-04,-266889.0,-116425.4,-34038.2,82387.2
2003-12-05,-264904.2,-116244.0,-32416.199999999997,83827.8
2003-12-08,-267657.6,-116685.8,-34286.000000000015,82399.79999999999
2003-12-09,-266268.0,-116715.4,-32837.20000000001,83878.19999999998
2003-12-10,-266422.2,-116722.0,-32978.2,83743.8
2003-12-11,-266995.8,-116839.0,-33317.8,83521.2
2003-12-12,-267121.8,-116491.8,-34138.2,82353.6
2003-12-15,-266924.4,-116531.0,-33862.399999999994,82668.6
2003-12-16,-265537.8,-116220.0,-33097.8,83122.2
2003-12-17,-265735.8,-116043.8,-33648.2,82395.6
2003-12-18,-264854.4,-116076.2,-32702.0,83374.2
2003-12-19,-263785.8,-116198.8,-31388.199999999997,84810.6
2003-12-22,-264737.4,-116527.2,-31683.0,84844.2
2003-12-23,-265036.2,-115805.0,-33426.20000000001,82378.79999999999
2003-12-24,-265477.2,-115728.0,-34021.2,81706.8
2003-12-26,-265477.2,-115728.0,-34021.2,81706.8
2003-12-29,-264546.60000000003,-115524.2,-33498.2,82026.0
2003-12-30,-262927.8,-114708.8,-33510.2,81198.6
2003-12-31,-262462.2,-115052.0,-32358.199999999997,82693.8
2004-01-02,-262462.2,-115052.0,-32358.199999999997,82693.8
2004-01-05,-262407.6,-114464.0,-33479.600000000006,80984.4
2004-01-06,-260911.8,-114862.8,-31186.199999999997,83676.6
2004-01-07,-261759.6,-114976.0,-31807.600000000006,83168.4
2004-01-08,-260651.40000000002,-114109.6,-32432.20000000001,81677.4
2004-01-09,-257433.0,-113028.4,-31376.20000000001,81652.19999999998
2004-01-12,-259763.40000000002,-113757.6,-32248.199999999997,81509.40000000001
2004-01-13,-259515.0,-114240.4,-31034.199999999997,83206.2
2004-01-14,-261661.2,-114596.0,-32469.199999999997,82126.8
2004-01-15,-259993.2,-115062.0,-29869.20000000001,85192.79999999999
2004-01-16,-261463.19999999998,-113915.4,-33632.399999999994,80283.0
2004-01-20,-259646.40000000002,-113907.6,-31831.199999999997,82076.40000000001
2004-01-21,-258180.0,-113466.4,-31247.20000000001,82219.19999999998
2004-01-22,-255181.2,-112338.0,-30505.199999999997,81832.8
2004-01-23,-256840.8,-113120.8,-30599.20000000001,82521.59999999999
2004-01-26,-259462.8,-114078.8,-31305.20000000001,82773.59999999999
2004-01-27,-259975.2,-114321.0,-31333.199999999997,82987.8
2004-01-28,-258962.40000000002,-113854.6,-31253.199999999997,82601.4
2004-01-29,-258309.0,-113439.4,-31430.20000000001,82009.19999999998
2004-01-30,-260108.40000000002,-113935.6,-32237.20000000001,81698.4
2004-02-02,-262798.8,-113748.8,-35301.2,78447.6
2004-02-03,-260184.0,-113532.4,-33119.20000000001,80413.19999999998
2004-02-04,-259162.2,-113196.0,-32770.2,80425.8
2004-02-05,-259198.8,-112331.8,-34535.2,77796.6
2004-02-06,-261111.59999999998,-113592.4,-33926.8,79665.6
2004-02-09,-261897.0,-113690.4,-34516.2,79174.2
2004-02-10,-260586.0,-112924.4,-34737.20000000001,78187.19999999998
2004-02-11,-261513.6,-113151.0,-35211.600000000006,77939.4
2004-02-12,-260563.2,-113240.2,-34082.8,79157.4
2004-02-13,-259472.40000000002,-112694.6,-34083.20000000001,78611.4
2004-02-17,-259245.60000000003,-112518.2,-34209.20000000001,78308.99999999999
2004-02-18,-257098.8,-111883.8,-33331.20000000001,78552.59999999999
2004-02-19,-257276.40000000002,-111745.6,-33785.2,77960.4
2004-02-20,-258681.60000000003,-112470.2,-33741.2,78729.0
2004-02-23,-260791.2,-112682.0,-35427.20000000001,77254.79999999999
2004-02-24,-261611.40000000002,-113050.6,-35510.2,77540.40000000001
2004-02-25,-261807.60000000003,-112630.2,-36547.20000000001,76082.99999999999
2004-02-26,-259869.6000000001,-112481.20000000001,-34907.20000000001,77574.0
2004-02-27,-260420.99999999994,-112610.4,-35200.19999999998,77410.20000000001
2004-03-01,-260068.2,-112420.0,-35228.2,77191.8
2004-03-02,-259598.39999999997,-112379.59999999998,-34839.2,77540.4
2004-03-03,-261646.8,-113497.8,-34651.20000000001,78846.59999999999
2004-03-04,-264460.80000000005,-113938.80000000002,-36583.20000000001,77355.6
2004-03-05,-263536.20000000007,-113744.00000000001,-36048.200000000026,77695.79999999999
2004-03-08,-265275.6,-114780.19999999998,-35715.19999999998,79065.0
2004-03-09,-267425.4,-115506.6,-36412.20000000001,79094.4
2004-03-10,-267025.8,-115038.8,-36948.2,78090.6
2004-03-11,-264011.4,-113444.6,-37122.2,76322.40000000001
2004-03-12,-264194.39999999997,-113820.59999999998,-36553.2,77267.4
2004-03-15,-265583.99999999994,-113617.4,-38349.2,75268.19999999998
2004-03-16,-264889.20000000007,-113888.40000000002,-37112.40000000001,76776.0
2004-03-17,-264049.19999999995,-113273.8,-37501.59999999999,75772.20000000001
2004-03-18,-260688.00000000003,-112693.80000000002,-35300.40000000001,77393.40000000001
2004-03-19,-261327.60000000003,-112806.2,-35715.2,77091.0
2004-03-22,-262696.2,-113345.0,-36006.20000000001,77338.79999999999
2004-03-23,-263497.20000000007,-113001.6,-37494.0,75507.6
2004-03-24,-260933.7,-112578.30000000002,-35777.100000000006,76801.20000000001
2004-03-25,-260990.7,-112821.3,-35348.100000000006,77473.2
2004-03-26,-260395.20000000007,-112029.20000000001,-36336.80000000002,75692.4
2004-03-29,-260756.40000000002,-112307.80000000002,-36140.8,76167.00000000001
2004-03-30,-259590.59999999998,-111482.4,-36625.8,74856.6
2004-03-31,-258729.3,-111622.30000000002,-35484.70000000001,76137.6
2004-04-01,-259765.8,-112614.6,-34536.59999999999,78078.00000000001
2004-04-02,-262486.2,-112894.2,-36697.8,76196.4
2004-04-05,-262905.6,-113455.4,-35994.8,77460.6
2004-04-06,-263571.0,-113419.6,-36731.79999999999,76687.80000000002
2004-04-07,-263049.6,-112957.4,-37134.8,75822.59999999999
2004-04-08,-260996.40000000002,-112338.80000000002,-36318.80000000002,76020.0
2004-04-12,-259967.39999999997,-111799.8,-36367.8,75432.0
2004-04-13,-259845.59999999998,-112190.4,-35464.8,76725.6
2004-04-14,-258917.3999999999,-111729.79999999999,-35457.799999999974,76272.00000000001
2004-04-15,-259052.3999999999,-111592.79999999999,-35866.799999999974,75726.00000000001
2004-04-16,-256560.60000000003,-111336.2,-33888.20000000001,77447.99999999999
2004-04-19,-256651.2,-111352.4,-33946.40000000001,77405.99999999999
2004-04-20,-257593.80000000002,-111379.6,-34834.600000000006,76545.0
2004-04-21,-257900.40000000002,-111621.80000000002,-34656.80000000002,76965.0
2004-04-22,-257085.59999999998,-110598.4,-35888.8,74709.6
2004-04-23,-256936.2,-111079.2,-34777.8,76301.4
2004-04-26,-257386.79999999993,-110849.99999999999,-35686.79999999999,75163.2
2004-04-27,-256315.8,-110381.0,-35553.8,74827.2
2004-04-28,-254837.4,-109492.0,-35853.399999999994,73638.6
2004-04-29,-253400.39999999997,-108917.8,-35564.8,73353.0
2004-04-30,-252472.19999999995,-108815.59999999999,-34840.999999999985,73974.6
2004-05-03,-252975.59999999998,-108528.4,-35918.8,72609.59999999999
2004-05-04,-250472.39999999997,-107458.8,-35554.8,71904.0
2004-05-05,-251259.59999999998,-107767.4,-35724.8,72042.59999999999
2004-05-06,-249651.59999999998,-107588.4,-34474.79999999999,73113.6
